period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
1,08:06,11:54,right,hit,111,1,REG,5.0,19.0,N,,,,4.0,6.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,486,95.0,VGK,1.0,8481032.0,8482087.0,,5,5,5v5,8474565.0,8476905.0,8474166.0,8481032.0,8475913.0,,8475848.0,8482087.0,8482111.0,8476871.0,8477497.0,,Alex Pietrangelo,Chandler Stephenson,Alec Martinez,Paul Cotter,Mark Stone,,Brendan Gallagher,Kaiden Guhle,Justin Barron,Tanner Pearson,Sean Monahan,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,08:20,11:40,right,missed-shot,112,1,REG,54.0,-30.0,O,short,snap,8478499.0,4.0,6.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,500,46.0,MTL,0.0,8475848.0,,,5,5,5v5,8474565.0,8476905.0,8474166.0,8481032.0,8475913.0,,8475848.0,8482087.0,8482111.0,8476871.0,8477497.0,,Alex Pietrangelo,Chandler Stephenson,Alec Martinez,Paul Cotter,Mark Stone,,Brendan Gallagher,Kaiden Guhle,Justin Barron,Tanner Pearson,Sean Monahan,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,08:24,11:36,right,shot-on-goal,113,1,REG,79.0,-20.0,O,,wrist,8478499.0,5.0,6.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,504,21.0,MTL,0.0,8475848.0,,,5,5,5v5,8474565.0,8476905.0,8474166.0,8481032.0,8475913.0,,8475848.0,8482087.0,8482111.0,8476871.0,8477497.0,,Alex Pietrangelo,Chandler Stephenson,Alec Martinez,Paul Cotter,Mark Stone,,Brendan Gallagher,Kaiden Guhle,Justin Barron,Tanner Pearson,Sean Monahan,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,08:24,11:36,right,shot-on-goal,114,1,REG,77.0,-14.0,O,,snap,8478499.0,6.0,6.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,504,23.0,MTL,0.0,8475848.0,,,5,5,5v5,8474565.0,8476905.0,8474166.0,8481032.0,8475913.0,,8475848.0,8482087.0,8482111.0,8476871.0,8477497.0,,Alex Pietrangelo,Chandler Stephenson,Alec Martinez,Paul Cotter,Mark Stone,,Brendan Gallagher,Kaiden Guhle,Justin Barron,Tanner Pearson,Sean Monahan,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,08:51,11:09,right,shot-on-goal,123,1,REG,22.0,-34.0,N,,wrist,8478499.0,7.0,6.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,531,78.0,MTL,0.0,8480192.0,,,5,5,5v5,8475188.0,8478403.0,8477447.0,8477964.0,8476539.0,,8476875.0,8481618.0,8476981.0,8483515.0,8480192.0,,Brayden McNabb,Jack Eichel,Shea Theodore,Ivan Barbashev,Jonathan Marchessault,,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,08:57,11:03,right,hit,124,1,REG,86.0,-31.0,O,,,,7.0,6.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,537,14.0,MTL,0.0,8483515.0,8475188.0,,5,5,5v5,8475188.0,8478403.0,8477447.0,8477964.0,8476539.0,,8476875.0,8481618.0,8476981.0,8483515.0,8480192.0,,Brayden McNabb,Jack Eichel,Shea Theodore,Ivan Barbashev,Jonathan Marchessault,,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,09:03,10:57,right,shot-on-goal,125,1,REG,-66.0,-23.0,O,,wrist,8478470.0,7.0,7.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,543,166.0,VGK,1.0,8477964.0,,,5,5,5v5,8475188.0,8478403.0,8477447.0,8477964.0,8476539.0,,8476875.0,8481618.0,8476981.0,8483515.0,8480192.0,,Brayden McNabb,Jack Eichel,Shea Theodore,Ivan Barbashev,Jonathan Marchessault,,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,09:08,10:52,right,hit,126,1,REG,-96.0,-9.0,D,,,,7.0,7.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,548,196.0,MTL,0.0,8481618.0,8477964.0,,5,5,5v5,8475188.0,8478403.0,8477447.0,8477964.0,8476539.0,,8476875.0,8481618.0,8476981.0,8483515.0,8480192.0,,Brayden McNabb,Jack Eichel,Shea Theodore,Ivan Barbashev,Jonathan Marchessault,,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,09:12,10:48,right,hit,127,1,REG,-98.0,-6.0,O,,,,7.0,7.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,552,198.0,VGK,1.0,8478403.0,8481618.0,,5,5,5v5,8475188.0,8478403.0,8477447.0,8477964.0,8476539.0,,8476875.0,8481618.0,8476981.0,8483515.0,8480192.0,,Brayden McNabb,Jack Eichel,Shea Theodore,Ivan Barbashev,Jonathan Marchessault,,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,09:25,10:35,right,shot-on-goal,128,1,REG,-30.0,-1.0,O,,slap,8478470.0,7.0,8.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,565,130.0,VGK,1.0,8475188.0,,,5,5,5v5,8475188.0,8478403.0,8477447.0,8477964.0,8476539.0,,8476875.0,8481618.0,8476981.0,8483515.0,8480192.0,,Brayden McNabb,Jack Eichel,Shea Theodore,Ivan Barbashev,Jonathan Marchessault,,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,09:26,10:34,right,faceoff,132,1,REG,-69.0,-22.0,O,,,,7.0,8.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,566,169.0,VGK,1.0,8476448.0,8478133.0,,5,5,5v5,8481527.0,8479980.0,8481604.0,8478020.0,8476448.0,,8476875.0,8480192.0,8476469.0,8479543.0,8478133.0,,Kaedan Korczak,Nicolas Hague,Pavel Dorofeyev,Michael Amadio,William Karlsson,,Mike Matheson,Johnathan Kovacevic,Joel Armia,Michael Pezzetta,Jake Evans,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,09:26,10:34,right,stoppage,129,1,REG,,,,goalie-stopped-after-sog,,,7.0,8.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,566,,,,,,,5,5,5v5,8481527.0,8479980.0,8481604.0,8478020.0,8476448.0,,8476875.0,8480192.0,8476469.0,8479543.0,8478133.0,,Kaedan Korczak,Nicolas Hague,Pavel Dorofeyev,Michael Amadio,William Karlsson,,Mike Matheson,Johnathan Kovacevic,Joel Armia,Michael Pezzetta,Jake Evans,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,09:28,10:32,right,blocked-shot,133,1,REG,-56.0,7.0,D,,,,7.0,8.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,568,156.0,MTL,0.0,8481527.0,8479543.0,,5,5,5v5,8481527.0,8479980.0,8481604.0,8478020.0,8476448.0,,8476875.0,8480192.0,8476469.0,8479543.0,8478133.0,,Kaedan Korczak,Nicolas Hague,Pavel Dorofeyev,Michael Amadio,William Karlsson,,Mike Matheson,Johnathan Kovacevic,Joel Armia,Michael Pezzetta,Jake Evans,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,09:36,10:24,right,blocked-shot,134,1,REG,-71.0,12.0,D,,,,7.0,8.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,576,171.0,MTL,0.0,8481527.0,8480192.0,,5,5,5v5,8481527.0,8479980.0,8481604.0,8478020.0,8476448.0,,8476875.0,8480192.0,8476469.0,8479543.0,8478133.0,,Kaedan Korczak,Nicolas Hague,Pavel Dorofeyev,Michael Amadio,William Karlsson,,Mike Matheson,Johnathan Kovacevic,Joel Armia,Michael Pezzetta,Jake Evans,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,09:37,10:23,right,hit,135,1,REG,-97.0,23.0,D,,,,7.0,8.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,577,197.0,MTL,0.0,8476875.0,8481604.0,,5,5,5v5,8481527.0,8479980.0,8481604.0,8478020.0,8476448.0,,8476875.0,8480192.0,8476469.0,8479543.0,8478133.0,,Kaedan Korczak,Nicolas Hague,Pavel Dorofeyev,Michael Amadio,William Karlsson,,Mike Matheson,Johnathan Kovacevic,Joel Armia,Michael Pezzetta,Jake Evans,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,10:09,09:51,right,takeaway,139,1,REG,-63.0,-41.0,O,,,,7.0,8.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,609,163.0,VGK,1.0,8478020.0,,,5,5,5v5,8481527.0,8479980.0,8481604.0,8479353.0,8478020.0,,8476875.0,8480018.0,8476469.0,8480887.0,8479543.0,,Kaedan Korczak,Nicolas Hague,Pavel Dorofeyev,Brett Howden,Michael Amadio,,Mike Matheson,Nick Suzuki,Joel Armia,Jordan Harris,Michael Pezzetta,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,10:11,09:49,right,missed-shot,141,1,REG,-67.0,-20.0,O,wide-right,snap,8478470.0,7.0,8.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,611,167.0,VGK,1.0,8481604.0,,,5,5,5v5,8474565.0,8481604.0,8479353.0,8478020.0,8474166.0,,8476875.0,8480018.0,8476469.0,8480887.0,8479543.0,,Alex Pietrangelo,Pavel Dorofeyev,Brett Howden,Michael Amadio,Alec Martinez,,Mike Matheson,Nick Suzuki,Joel Armia,Jordan Harris,Michael Pezzetta,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,10:14,09:46,right,blocked-shot,142,1,REG,-44.0,39.0,D,,,,7.0,8.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,614,144.0,MTL,0.0,8479353.0,8476875.0,,5,5,5v5,8474565.0,8481604.0,8479353.0,8478020.0,8474166.0,,8476875.0,8480018.0,8476469.0,8480887.0,8479543.0,,Alex Pietrangelo,Pavel Dorofeyev,Brett Howden,Michael Amadio,Alec Martinez,,Mike Matheson,Nick Suzuki,Joel Armia,Jordan Harris,Michael Pezzetta,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,11:28,08:32,right,takeaway,157,1,REG,52.0,-35.0,D,,,,7.0,8.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,688,48.0,VGK,1.0,8475188.0,,,5,5,5v5,8475188.0,8476905.0,8477447.0,8481032.0,8475913.0,,8475848.0,8482087.0,8482111.0,8476871.0,8477497.0,,Brayden McNabb,Chandler Stephenson,Shea Theodore,Paul Cotter,Mark Stone,,Brendan Gallagher,Kaiden Guhle,Justin Barron,Tanner Pearson,Sean Monahan,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,12:11,07:49,right,shot-on-goal,166,1,REG,72.0,11.0,O,,wrist,8478499.0,8.0,8.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,731,28.0,MTL,0.0,8481618.0,,,5,5,5v5,8475188.0,8478403.0,8477447.0,8477964.0,8476539.0,,8476875.0,8481618.0,8476981.0,8483515.0,8480192.0,,Brayden McNabb,Jack Eichel,Shea Theodore,Ivan Barbashev,Jonathan Marchessault,,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,12:25,07:35,right,shot-on-goal,168,1,REG,-71.0,8.0,O,,wrist,8478470.0,8.0,9.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,745,171.0,VGK,1.0,8476539.0,,,5,5,5v5,8481527.0,8478403.0,8479980.0,8477964.0,8476539.0,,8476875.0,8481618.0,8476981.0,8483515.0,8480192.0,,Kaedan Korczak,Jack Eichel,Nicolas Hague,Ivan Barbashev,Jonathan Marchessault,,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,12:34,07:26,right,shot-on-goal,169,1,REG,-45.0,11.0,O,,wrist,8478470.0,8.0,10.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,754,145.0,VGK,1.0,8477964.0,,,5,5,5v5,8481527.0,8478403.0,8479980.0,8477964.0,8476539.0,,8476875.0,8481618.0,8476981.0,8483515.0,8480192.0,,Kaedan Korczak,Jack Eichel,Nicolas Hague,Ivan Barbashev,Jonathan Marchessault,,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,12:36,07:24,right,missed-shot,170,1,REG,-83.0,5.0,O,wide-right,wrist,8478470.0,8.0,10.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,756,183.0,VGK,1.0,8476539.0,,,5,5,5v5,8481527.0,8478403.0,8479980.0,8477964.0,8476539.0,,8476875.0,8481618.0,8476981.0,8483515.0,8480192.0,,Kaedan Korczak,Jack Eichel,Nicolas Hague,Ivan Barbashev,Jonathan Marchessault,,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,13:15,06:45,right,hit,179,1,REG,-25.0,-42.0,D,,,,8.0,10.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,795,125.0,MTL,0.0,8479543.0,8476448.0,,5,5,5v5,8474565.0,8481604.0,8478020.0,8474166.0,8476448.0,,8476469.0,8480887.0,8479543.0,8478133.0,8482964.0,,Alex Pietrangelo,Pavel Dorofeyev,Michael Amadio,Alec Martinez,William Karlsson,,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,13:34,06:26,right,giveaway,181,1,REG,85.0,18.0,O,,,,8.0,10.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,814,15.0,MTL,0.0,8479543.0,,,5,5,5v5,8474565.0,8481604.0,8478020.0,8474166.0,8476448.0,,8480018.0,8476469.0,8480887.0,8479543.0,8482964.0,,Alex Pietrangelo,Pavel Dorofeyev,Michael Amadio,Alec Martinez,William Karlsson,,Nick Suzuki,Joel Armia,Jordan Harris,Michael Pezzetta,Arber Xhekaj,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,13:40,06:20,right,delayed-penalty,184,1,REG,,,,,,,8.0,10.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,820,,MTL,0.0,,,,5,5,5v5,8474565.0,8481604.0,8479353.0,8478020.0,8474166.0,,8480018.0,8481540.0,8476469.0,8480887.0,8482964.0,,Alex Pietrangelo,Pavel Dorofeyev,Brett Howden,Michael Amadio,Alec Martinez,,Nick Suzuki,Cole Caufield,Joel Armia,Jordan Harris,Arber Xhekaj,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,13:42,06:18,right,penalty,185,1,REG,-80.0,-1.0,D,,,,8.0,10.0,,MIN,holding,2.0,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,822,180.0,MTL,0.0,8480887.0,8478020.0,,5,4,4v5,8478403.0,8476905.0,8477447.0,8475913.0,8476539.0,,8482087.0,8480192.0,8476469.0,8478133.0,,,Jack Eichel,Chandler Stephenson,Shea Theodore,Mark Stone,Jonathan Marchessault,,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,13:42,06:18,right,stoppage,187,1,REG,,,,tv-timeout,,,8.0,10.0,tv-timeout,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,822,,,,,,,5,4,5v4,8478403.0,8476905.0,8477447.0,8475913.0,8476539.0,,8482087.0,8480192.0,8476469.0,8478133.0,,,Jack Eichel,Chandler Stephenson,Shea Theodore,Mark Stone,Jonathan Marchessault,,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,13:42,06:18,right,faceoff,190,1,REG,-69.0,-22.0,O,,,,8.0,10.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,822,169.0,VGK,1.0,8476905.0,8478133.0,,5,4,5v4,8478403.0,8476905.0,8477447.0,8475913.0,8476539.0,,8482087.0,8480192.0,8476469.0,8478133.0,,,Jack Eichel,Chandler Stephenson,Shea Theodore,Mark Stone,Jonathan Marchessault,,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,14:52,05:08,right,stoppage,195,1,REG,,,,puck-in-netting,,,8.0,10.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,892,,,,,,,5,4,5v4,8474565.0,8481604.0,8481032.0,8477964.0,8476448.0,,8476875.0,8482111.0,8478133.0,8477497.0,,,Alex Pietrangelo,Pavel Dorofeyev,Paul Cotter,Ivan Barbashev,William Karlsson,,Mike Matheson,Justin Barron,Jake Evans,Sean Monahan,,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,14:52,05:08,right,faceoff,198,1,REG,-69.0,22.0,O,,,,8.0,10.0,,,,,0.0,0.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,892,169.0,VGK,1.0,8476448.0,8477497.0,,5,4,5v4,8474565.0,8481604.0,8481032.0,8477964.0,8476448.0,,8476875.0,8482111.0,8478133.0,8477497.0,,,Alex Pietrangelo,Pavel Dorofeyev,Paul Cotter,Ivan Barbashev,William Karlsson,,Mike Matheson,Justin Barron,Jake Evans,Sean Monahan,,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,15:06,04:54,right,faceoff,203,1,REG,0.0,0.0,N,,,,8.0,10.0,,,,,0.0,1.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,906,100.0,MTL,0.0,8480018.0,8479353.0,,5,5,5v5,8474565.0,8479353.0,8474166.0,8477478.0,8478434.0,,8480018.0,8476981.0,8481540.0,8480887.0,8482964.0,,Alex Pietrangelo,Brett Howden,Alec Martinez,William Carrier,Keegan Kolesar,,Nick Suzuki,Josh Anderson,Cole Caufield,Jordan Harris,Arber Xhekaj,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,15:06,04:54,right,goal,199,1,REG,-49.0,11.0,O,,wrist,8478470.0,8.0,10.0,,,,,0.0,1.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,906,149.0,VGK,1.0,8481032.0,8476448.0,8474565.0,5,5,5v5,8474565.0,8479353.0,8474166.0,8477478.0,8478434.0,,8480018.0,8476981.0,8481540.0,8480887.0,8482964.0,,Alex Pietrangelo,Brett Howden,Alec Martinez,William Carrier,Keegan Kolesar,,Nick Suzuki,Josh Anderson,Cole Caufield,Jordan Harris,Arber Xhekaj,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,15:23,04:37,right,hit,204,1,REG,-21.0,-40.0,N,,,,8.0,10.0,,,,,0.0,1.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,923,121.0,VGK,1.0,8478434.0,8482964.0,,5,5,5v5,8474565.0,8479353.0,8474166.0,8477478.0,8478434.0,,8480018.0,8476981.0,8481540.0,8480887.0,8482964.0,,Alex Pietrangelo,Brett Howden,Alec Martinez,William Carrier,Keegan Kolesar,,Nick Suzuki,Josh Anderson,Cole Caufield,Jordan Harris,Arber Xhekaj,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,15:27,04:33,right,hit,205,1,REG,92.0,-28.0,O,,,,8.0,10.0,,,,,0.0,1.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,927,8.0,MTL,0.0,8476981.0,8474166.0,,5,5,5v5,8474565.0,8479353.0,8474166.0,8477478.0,8478434.0,,8480018.0,8476981.0,8481540.0,8480887.0,8482964.0,,Alex Pietrangelo,Brett Howden,Alec Martinez,William Carrier,Keegan Kolesar,,Nick Suzuki,Josh Anderson,Cole Caufield,Jordan Harris,Arber Xhekaj,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,15:34,04:26,right,hit,206,1,REG,-69.0,-38.0,D,,,,8.0,10.0,,,,,0.0,1.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,934,169.0,MTL,0.0,8482964.0,8478434.0,,5,5,5v5,8474565.0,8479353.0,8474166.0,8477478.0,8478434.0,,8480018.0,8476981.0,8481540.0,8480887.0,8482964.0,,Alex Pietrangelo,Brett Howden,Alec Martinez,William Carrier,Keegan Kolesar,,Nick Suzuki,Josh Anderson,Cole Caufield,Jordan Harris,Arber Xhekaj,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,15:42,04:18,right,hit,207,1,REG,-69.0,-39.0,O,,,,8.0,10.0,,,,,0.0,1.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,942,169.0,VGK,1.0,8478434.0,8482964.0,,5,5,5v5,8474565.0,8479353.0,8474166.0,8477478.0,8478434.0,,8480018.0,8476981.0,8481540.0,8480887.0,8482964.0,,Alex Pietrangelo,Brett Howden,Alec Martinez,William Carrier,Keegan Kolesar,,Nick Suzuki,Josh Anderson,Cole Caufield,Jordan Harris,Arber Xhekaj,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,15:56,04:04,right,stoppage,210,1,REG,,,,icing,,,8.0,10.0,,,,,0.0,1.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,956,,,,,,,5,5,5v5,8474565.0,8479353.0,8474166.0,8477478.0,8478434.0,,8475848.0,8482087.0,8482111.0,8476871.0,8477497.0,,Alex Pietrangelo,Brett Howden,Alec Martinez,William Carrier,Keegan Kolesar,,Brendan Gallagher,Kaiden Guhle,Justin Barron,Tanner Pearson,Sean Monahan,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,15:56,04:04,right,faceoff,212,1,REG,69.0,22.0,O,,,,8.0,10.0,,,,,0.0,1.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,956,31.0,MTL,0.0,8477497.0,8479353.0,,5,5,5v5,8474565.0,8479353.0,8474166.0,8477478.0,8478434.0,,8475848.0,8482087.0,8482111.0,8476871.0,8477497.0,,Alex Pietrangelo,Brett Howden,Alec Martinez,William Carrier,Keegan Kolesar,,Brendan Gallagher,Kaiden Guhle,Justin Barron,Tanner Pearson,Sean Monahan,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,15:59,04:01,right,blocked-shot,213,1,REG,70.0,4.0,D,,,,8.0,10.0,,,,,0.0,1.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,959,30.0,VGK,1.0,8482087.0,8474565.0,,5,5,5v5,8474565.0,8479353.0,8474166.0,8477478.0,8478434.0,,8475848.0,8482087.0,8482111.0,8476871.0,8477497.0,,Alex Pietrangelo,Brett Howden,Alec Martinez,William Carrier,Keegan Kolesar,,Brendan Gallagher,Kaiden Guhle,Justin Barron,Tanner Pearson,Sean Monahan,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,17:28,02:32,right,faceoff,230,1,REG,69.0,-22.0,O,,,,8.0,10.0,,,,,0.0,1.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,1048,31.0,MTL,0.0,8480018.0,8476905.0,,5,5,5v5,8475188.0,8476905.0,8477447.0,8481032.0,8475913.0,,8476875.0,8480018.0,8481540.0,8480192.0,8481093.0,,Brayden McNabb,Chandler Stephenson,Shea Theodore,Paul Cotter,Mark Stone,,Mike Matheson,Nick Suzuki,Cole Caufield,Johnathan Kovacevic,Rafael Harvey-Pinard,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,17:28,02:32,right,stoppage,228,1,REG,,,,icing,,,8.0,10.0,,,,,0.0,1.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,1048,,,,,,,5,5,5v5,8475188.0,8476905.0,8477447.0,8481032.0,8475913.0,,8476875.0,8480018.0,8481540.0,8480192.0,8481093.0,,Brayden McNabb,Chandler Stephenson,Shea Theodore,Paul Cotter,Mark Stone,,Mike Matheson,Nick Suzuki,Cole Caufield,Johnathan Kovacevic,Rafael Harvey-Pinard,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,17:34,02:26,right,shot-on-goal,231,1,REG,32.0,34.0,O,,slap,8478499.0,9.0,10.0,,,,,0.0,1.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,1054,68.0,MTL,0.0,8476875.0,,,5,5,5v5,8475188.0,8476905.0,8477447.0,8481032.0,8475913.0,,8476875.0,8480018.0,8481540.0,8480192.0,8481093.0,,Brayden McNabb,Chandler Stephenson,Shea Theodore,Paul Cotter,Mark Stone,,Mike Matheson,Nick Suzuki,Cole Caufield,Johnathan Kovacevic,Rafael Harvey-Pinard,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,17:37,02:23,right,faceoff,235,1,REG,69.0,22.0,D,,,,9.0,10.0,,,,,0.0,1.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,1057,31.0,VGK,1.0,8476448.0,8480018.0,,5,5,5v5,8475188.0,8481604.0,8478020.0,8477447.0,8476448.0,,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,,Brayden McNabb,Pavel Dorofeyev,Michael Amadio,Shea Theodore,William Karlsson,,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
1,17:37,02:23,right,stoppage,232,1,REG,,,,goalie-stopped-after-sog,,,9.0,10.0,tv-timeout,,,,0.0,1.0,2023020138,20232024,2023-10-30,2,T-Mobile Arena,1057,,,,,,,5,5,5v5,8475188.0,8481604.0,8478020.0,8477447.0,8476448.0,,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,,Brayden McNabb,Pavel Dorofeyev,Michael Amadio,Shea Theodore,William Karlsson,,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,,8478499.0,8478470.0,Adin Hill,Sam Montembeault
